Unnamed: 0,imgs,masks
22,frames/wetlab_cataract_008_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0006_mask.png
23,frames/wetlab_cataract_053_0012.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0012_mask.png
24,frames/wetlab_cataract_044_0047.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0047_mask.png
25,frames/wetlab_cataract_005_0012.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_005_0012_mask.png
26,frames/wetlab_cataract_031_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0009_mask.png
27,frames/wetlab_cataract_009_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0009_mask.png
28,frames/wetlab_cataract_041_0060.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0060_mask.png
29,frames/wetlab_cataract_028_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_028_0018_mask.png
30,frames/wetlab_cataract_009_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0022_mask.png
31,frames/wetlab_cataract_046_0036.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0036_mask.png
32,frames/wetlab_cataract_026_0035.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0035_mask.png
33,frames/wetlab_cataract_018_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0014_mask.png
34,frames/wetlab_cataract_043_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0026_mask.png
35,frames/wetlab_cataract_046_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0009_mask.png
36,frames/wetlab_cataract_008_0016.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0016_mask.png
37,frames/wetlab_cataract_051_0012.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0012_mask.png
38,frames/wetlab_cataract_044_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0018_mask.png
39,frames/wetlab_cataract_044_0025.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0025_mask.png
40,frames/wetlab_cataract_053_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0002_mask.png
41,frames/wetlab_cataract_041_0046.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0046_mask.png
42,frames/wetlab_cataract_044_0040.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0040_mask.png
43,frames/wetlab_cataract_044_0050.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0050_mask.png
44,frames/wetlab_cataract_050_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_050_0023_mask.png
45,frames/wetlab_cataract_025_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_025_0019_mask.png
46,frames/wetlab_cataract_008_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0009_mask.png
47,frames/wetlab_cataract_026_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0026_mask.png
48,frames/wetlab_cataract_041_0048.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0048_mask.png
49,frames/wetlab_cataract_002_0027.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_002_0027_mask.png
50,frames/wetlab_cataract_047_0016.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_047_0016_mask.png
51,frames/wetlab_cataract_028_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_028_0015_mask.png
52,frames/wetlab_cataract_005_0024.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_005_0024_mask.png
53,frames/wetlab_cataract_013_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_013_0007_mask.png
54,frames/wetlab_cataract_049_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_049_0014_mask.png
55,frames/wetlab_cataract_048_0034.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0034_mask.png
56,frames/wetlab_cataract_036_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0008_mask.png
57,frames/wetlab_cataract_016_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0007_mask.png
58,frames/wetlab_cataract_051_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0002_mask.png
59,frames/wetlab_cataract_016_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0001_mask.png
60,frames/wetlab_cataract_014_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_014_0011_mask.png
61,frames/wetlab_cataract_046_0032.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0032_mask.png
62,frames/wetlab_cataract_023_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_023_0008_mask.png
63,frames/wetlab_cataract_041_0013.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0013_mask.png
64,frames/wetlab_cataract_023_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_023_0019_mask.png
65,frames/wetlab_cataract_029_0013.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_029_0013_mask.png
66,frames/wetlab_cataract_008_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0010_mask.png
67,frames/wetlab_cataract_009_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0005_mask.png
68,frames/wetlab_cataract_038_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_038_0015_mask.png
69,frames/wetlab_cataract_041_0055.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0055_mask.png
70,frames/wetlab_cataract_037_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_037_0008_mask.png
71,frames/wetlab_cataract_026_0034.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0034_mask.png
72,frames/wetlab_cataract_044_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0017_mask.png
73,frames/wetlab_cataract_007_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_007_0019_mask.png
74,frames/wetlab_cataract_009_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0007_mask.png
75,frames/wetlab_cataract_048_0036.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0036_mask.png
76,frames/wetlab_cataract_008_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0015_mask.png
77,frames/wetlab_cataract_031_0025.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0025_mask.png
78,frames/wetlab_cataract_049_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_049_0008_mask.png
79,frames/wetlab_cataract_041_0073.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0073_mask.png
80,frames/wetlab_cataract_051_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0018_mask.png
81,frames/wetlab_cataract_006_0028.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_006_0028_mask.png
82,frames/wetlab_cataract_038_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_038_0008_mask.png
83,frames/wetlab_cataract_043_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0002_mask.png
84,frames/wetlab_cataract_046_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0015_mask.png
85,frames/wetlab_cataract_041_0071.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0071_mask.png
86,frames/wetlab_cataract_041_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0014_mask.png
87,frames/wetlab_cataract_026_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0021_mask.png
88,frames/wetlab_cataract_046_0035.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0035_mask.png
89,frames/wetlab_cataract_040_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0011_mask.png
90,frames/wetlab_cataract_041_0063.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0063_mask.png
91,frames/wetlab_cataract_042_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_042_0015_mask.png
92,frames/wetlab_cataract_002_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_002_0021_mask.png
93,frames/wetlab_cataract_037_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_037_0002_mask.png
94,frames/wetlab_cataract_007_0013.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_007_0013_mask.png
95,frames/wetlab_cataract_014_0013.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_014_0013_mask.png
96,frames/wetlab_cataract_054_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0014_mask.png
97,frames/wetlab_cataract_054_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0002_mask.png
98,frames/wetlab_cataract_052_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_052_0004_mask.png
99,frames/wetlab_cataract_026_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0003_mask.png
100,frames/wetlab_cataract_007_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_007_0018_mask.png
101,frames/wetlab_cataract_002_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_002_0026_mask.png
102,frames/wetlab_cataract_009_0027.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0027_mask.png
103,frames/wetlab_cataract_027_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_027_0026_mask.png
104,frames/wetlab_cataract_040_0032.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0032_mask.png
105,frames/wetlab_cataract_025_0020.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_025_0020_mask.png
106,frames/wetlab_cataract_044_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0022_mask.png
107,frames/wetlab_cataract_048_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0011_mask.png
108,frames/wetlab_cataract_061_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_061_0008_mask.png
109,frames/wetlab_cataract_023_0020.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_023_0020_mask.png
110,frames/wetlab_cataract_044_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0003_mask.png
111,frames/wetlab_cataract_042_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_042_0018_mask.png
112,frames/wetlab_cataract_018_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0005_mask.png
113,frames/wetlab_cataract_044_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0002_mask.png
114,frames/wetlab_cataract_036_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0005_mask.png
115,frames/wetlab_cataract_048_0025.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0025_mask.png
116,frames/wetlab_cataract_026_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0015_mask.png
117,frames/wetlab_cataract_018_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0002_mask.png
118,frames/wetlab_cataract_040_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0017_mask.png
119,frames/wetlab_cataract_041_0057.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0057_mask.png
120,frames/wetlab_cataract_026_0047.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0047_mask.png
121,frames/wetlab_cataract_054_0013.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0013_mask.png
122,frames/wetlab_cataract_061_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_061_0001_mask.png
123,frames/wetlab_cataract_053_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0011_mask.png
124,frames/wetlab_cataract_061_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_061_0018_mask.png
125,frames/wetlab_cataract_054_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0021_mask.png
126,frames/wetlab_cataract_018_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0010_mask.png
127,frames/wetlab_cataract_023_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_023_0006_mask.png
128,frames/wetlab_cataract_041_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0003_mask.png
129,frames/wetlab_cataract_048_0020.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0020_mask.png
130,frames/wetlab_cataract_018_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0006_mask.png
131,frames/wetlab_cataract_032_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_032_0022_mask.png
132,frames/wetlab_cataract_048_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0006_mask.png
133,frames/wetlab_cataract_051_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0001_mask.png
134,frames/wetlab_cataract_044_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0004_mask.png
135,frames/wetlab_cataract_046_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0023_mask.png
136,frames/wetlab_cataract_043_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0014_mask.png
137,frames/wetlab_cataract_026_0037.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0037_mask.png
138,frames/wetlab_cataract_043_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0011_mask.png
139,frames/wetlab_cataract_016_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0006_mask.png
140,frames/wetlab_cataract_014_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_014_0021_mask.png
141,frames/wetlab_cataract_027_0012.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_027_0012_mask.png
142,frames/wetlab_cataract_040_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0008_mask.png
143,frames/wetlab_cataract_038_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_038_0021_mask.png
144,frames/wetlab_cataract_053_0016.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0016_mask.png
145,frames/wetlab_cataract_053_0014.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0014_mask.png
146,frames/wetlab_cataract_013_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_013_0003_mask.png
147,frames/wetlab_cataract_014_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_014_0005_mask.png
148,frames/wetlab_cataract_029_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_029_0006_mask.png
149,frames/wetlab_cataract_050_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_050_0007_mask.png
150,frames/wetlab_cataract_008_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0005_mask.png
151,frames/wetlab_cataract_018_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0015_mask.png
152,frames/wetlab_cataract_029_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_029_0009_mask.png
153,frames/wetlab_cataract_005_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_005_0007_mask.png
154,frames/wetlab_cataract_032_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_032_0017_mask.png
155,frames/wetlab_cataract_002_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_002_0011_mask.png
156,frames/wetlab_cataract_041_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0023_mask.png
157,frames/wetlab_cataract_050_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_050_0019_mask.png
158,frames/wetlab_cataract_006_0007.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_006_0007_mask.png
159,frames/wetlab_cataract_036_0012.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0012_mask.png
160,frames/wetlab_cataract_046_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0004_mask.png
161,frames/wetlab_cataract_042_0016.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_042_0016_mask.png
162,frames/wetlab_cataract_051_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0008_mask.png
163,frames/wetlab_cataract_038_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_038_0005_mask.png
164,frames/wetlab_cataract_032_0024.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_032_0024_mask.png
165,frames/wetlab_cataract_044_0046.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0046_mask.png
166,frames/wetlab_cataract_013_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_013_0015_mask.png
167,frames/wetlab_cataract_016_0009.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0009_mask.png
168,frames/wetlab_cataract_046_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0017_mask.png
169,frames/wetlab_cataract_054_0024.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0024_mask.png
170,frames/wetlab_cataract_032_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_032_0001_mask.png
171,frames/wetlab_cataract_046_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0019_mask.png
172,frames/wetlab_cataract_007_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_007_0015_mask.png
173,frames/wetlab_cataract_006_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_006_0010_mask.png
174,frames/wetlab_cataract_048_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0015_mask.png
175,frames/wetlab_cataract_026_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0011_mask.png
176,frames/wetlab_cataract_040_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0022_mask.png
177,frames/wetlab_cataract_031_0016.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0016_mask.png
178,frames/wetlab_cataract_040_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0018_mask.png
179,frames/wetlab_cataract_048_0033.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0033_mask.png
180,frames/wetlab_cataract_008_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_008_0017_mask.png
181,frames/wetlab_cataract_053_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_053_0003_mask.png
182,frames/wetlab_cataract_036_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0010_mask.png
183,frames/wetlab_cataract_026_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0022_mask.png
184,frames/wetlab_cataract_036_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0001_mask.png
185,frames/wetlab_cataract_041_0079.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0079_mask.png
186,frames/wetlab_cataract_023_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_023_0001_mask.png
187,frames/wetlab_cataract_043_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0001_mask.png
188,frames/wetlab_cataract_041_0020.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0020_mask.png
189,frames/wetlab_cataract_040_0042.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0042_mask.png
190,frames/wetlab_cataract_032_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_032_0023_mask.png
191,frames/wetlab_cataract_013_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_013_0006_mask.png
192,frames/wetlab_cataract_043_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0022_mask.png
193,frames/wetlab_cataract_041_0025.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0025_mask.png
194,frames/wetlab_cataract_009_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_009_0004_mask.png
195,frames/wetlab_cataract_036_0002.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_036_0002_mask.png
196,frames/wetlab_cataract_027_0001.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_027_0001_mask.png
197,frames/wetlab_cataract_002_0022.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_002_0022_mask.png
198,frames/wetlab_cataract_051_0003.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0003_mask.png
199,frames/wetlab_cataract_037_0005.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_037_0005_mask.png
200,frames/wetlab_cataract_005_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_005_0019_mask.png
201,frames/wetlab_cataract_014_0031.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_014_0031_mask.png
202,frames/wetlab_cataract_044_0015.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0015_mask.png
203,frames/wetlab_cataract_013_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_013_0011_mask.png
204,frames/wetlab_cataract_040_0028.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0028_mask.png
205,frames/wetlab_cataract_044_0048.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0048_mask.png
206,frames/wetlab_cataract_041_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0011_mask.png
207,frames/wetlab_cataract_048_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0026_mask.png
208,frames/wetlab_cataract_044_0049.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0049_mask.png
209,frames/wetlab_cataract_047_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_047_0010_mask.png
210,frames/wetlab_cataract_025_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_025_0010_mask.png
211,frames/wetlab_cataract_037_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_037_0011_mask.png
212,frames/wetlab_cataract_041_0043.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_041_0043_mask.png
213,frames/wetlab_cataract_006_0021.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_006_0021_mask.png
214,frames/wetlab_cataract_046_0026.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_046_0026_mask.png
215,frames/wetlab_cataract_031_0019.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0019_mask.png
216,frames/wetlab_cataract_026_0040.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_026_0040_mask.png
217,frames/wetlab_cataract_016_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0011_mask.png
218,frames/wetlab_cataract_050_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_050_0011_mask.png
219,frames/wetlab_cataract_031_0006.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0006_mask.png
220,frames/wetlab_cataract_043_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_043_0023_mask.png
221,frames/wetlab_cataract_051_0010.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_051_0010_mask.png
222,frames/wetlab_cataract_038_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_038_0017_mask.png
223,frames/wetlab_cataract_031_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_031_0011_mask.png
224,frames/wetlab_cataract_054_0011.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_054_0011_mask.png
225,frames/wetlab_cataract_044_0008.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_044_0008_mask.png
226,frames/wetlab_cataract_018_0017.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_018_0017_mask.png
227,frames/wetlab_cataract_048_0023.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_048_0023_mask.png
228,frames/wetlab_cataract_016_0018.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_016_0018_mask.png
229,frames/wetlab_cataract_049_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_049_0004_mask.png
230,frames/wetlab_cataract_025_0004.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_025_0004_mask.png
231,frames/wetlab_cataract_040_0020.jpg,Segmentation_Masks/AnatomyInst/wetlab_cataract_040_0020_mask.png
